cuneichar,cuneicharAltLabel,cuneicharLabel,phoneticValues,oslIDs
http://www.wikidata.org/entity/Q87555533,"CUNEIFORM SIGN GISH CROSSING GISH, U+12112",𒄒,"kip, qep, kib, qip, qeb, šennur, alal₃, dara₅, adamen₃, adamin₃, an₂, dari₅, daru₅, dur₄, duru₄, durum₄, gib₂, gip₂, girriₓ, hul₃, liri₃, liru₃, lirum₃, puhrum, qib, šallur, tur₄, ṭur₄, ul₃, ulul",o0001363
http://www.wikidata.org/entity/Q87556447,"CUNEIFORM SIGN SIK2, U+122E0",𒋠,"siki, seg₂, šek₂, šeq₂, sig₂, sik₂, šik₂, šiq₂",o0000529
http://www.wikidata.org/entity/Q87555414,"CUNEIFORM SIGN GA2 TIMES HUB2, U+120D5",𒃕,garaš,o0001308
http://www.wikidata.org/entity/Q87555563,"Am, CUNEIFORM SIGN GUD TIMES KUR, U+12120",𒄠,"am, adar₂, ama₂, eldig, ildag₃",o0001422
http://www.wikidata.org/entity/Q87556470,"ta, CUNEIFORM SIGN TA, U+122EB",𒋫,"ta, da₂, ṭa₂",o0000541
http://www.wikidata.org/entity/Q87555422,"CUNEIFORM SIGN GA2 TIMES KASKAL, U+120D9",𒃙,me₇,o0001311
http://www.wikidata.org/entity/Q87556478,"Tab, CUNEIFORM SIGN TAB, U+122F0",𒋰,"tab, tap, tapa, taba, dab₂, dap₂, dapa₂, min₆, ṭab, ṭap",o0000544
http://www.wikidata.org/entity/Q87555432,"CUNEIFORM SIGN GA2 TIMES MI, U+120DF",𒃟,"idi, gagig, itima, itim, utima",o0001316
http://www.wikidata.org/entity/Q87556484,"CUNEIFORM SIGN TAG, U+122F3, Šum (cuneiform)",𒋳,"tak, taq, tag, taka, taga, šum, zil₂, tuku₅, guruš₄, da₆, daq₆, šan₂, šerid, šerim, šu₁₄, sub₆, subu, suhₓ, śum, sum₆, šumu₃, šuš₄, suₓ, ta₃, tibir, uttuₓ",o0000546
http://www.wikidata.org/entity/Q87556490,"CUNEIFORM SIGN TAG TIMES TUG2, U+122F8",𒋸,"silig₃, tibir₄, ud₄, uttu, uṭu",o0002398
http://www.wikidata.org/entity/Q87556494,"Te, CUNEIFORM SIGN TE, U+122FC",𒋼,"te, ten, temen, mul₂, teŋ₃, de₄, di₁₂, gal₅, gallaₓ, gul₃, ṭe₄, teg₃, temennaₓ, temₓ, ṭi₄, ti₇",o0000550
http://www.wikidata.org/entity/Q87556495,"CUNEIFORM SIGN TE GUNU, U+122FD",𒋽,"gur₈, gar₁₃, gura₈, guru₈, qur₈, qurₓ, ru₁₀, teₓ, ur₁₂, uru₅",o0000551
http://www.wikidata.org/entity/Q87555452,"CUNEIFORM SIGN GA2 TIMES U, U+120EA, 𒂷 × 𒌋",𒃪,"sabad, ula₂, dagₓ, sad₂",o0001327
http://www.wikidata.org/entity/Q87555458,"CUNEIFORM SIGN GA2 OVER GA2, U+120ED",𒃭,,o0001244
http://www.wikidata.org/entity/Q87555462,"CUNEIFORM SIGN GABA CROSSING GABA, U+120EF",𒃯,tuddahaₓ,o0001181
http://www.wikidata.org/entity/Q87555465,"CUNEIFORM SIGN GAD OVER GAD GAR OVER GAR, U+120F1",𒃱,kinda,o0001183
http://www.wikidata.org/entity/Q87556527,"CUNEIFORM SIGN U U U, U+1230D",𒌍,"30, 030, sin, batu, eš, eše, 3(bur₃), 3(u), ba₃, es₂, eša₂, iš₃, is₅, nan₃, šib₀, ṣin, šip₀, uš₁₈, ušu₃",o0002471
http://www.wikidata.org/entity/Q87555493,"CUNEIFORM SIGN GESHTIN TIMES KUR, U+120FF",𒃿,"adar₃, ildag₄",o0001333
http://www.wikidata.org/entity/Q87555514,"CUNEIFORM SIGN GIR2 GUNU, U+12109",𒄉,"ul₄, ad₂, adda₄, addu₃, at₂, aṭ₂, kiša₂, kišeg₂, kiši₁₇, kišig₂, kišik₂, tab₂",o0000214
http://www.wikidata.org/entity/Q87556578,"CUNEIFORM SIGN UN, U+12326, CUNEIFORM SIGN KALAM",𒌦,"un, kalam, uŋ₃, kanam, kalama, kanaŋ, u₁₂, ug₃, uga₃, uku₃, umₓ, unu₄",o0000574
http://www.wikidata.org/entity/Q87555530,"CUNEIFORM SIGN GISH, U+12111, Giš",𒄑,"es, is, iz, gis, gez, giz, ez, geš, giš, eṣ, eš₁₉, giṣ, giša, iṣ, iš₆, iṣu, kis₂, miš₃, mu₉, neš₂, nis₂, niš₂, ŋeš, ŋiš, ŋiz",o0000217
http://www.wikidata.org/entity/Q87555535,"CUNEIFORM SIGN GISH TIMES BAD, U+12113",𒄓,"gešhar, gišhar, ŋešhur, ziz₄",o0001406
http://www.wikidata.org/entity/Q87556584,"CUNEIFORM SIGN UR CROSSING UR, U+12329",𒌩,"liliru, liri₈, liru₈, lirum₈, ur-ur, urbigu, urbingu",o0002536
http://www.wikidata.org/entity/Q87555540,"CUNEIFORM SIGN GISH TENU, U+12115",𒄕,"gur₁₇, guru₁₇, kana₇",o0000218
http://www.wikidata.org/entity/Q87555566,"CUNEIFORM SIGN GUL, U+12122",𒄢,"gul, gulu, isi₂, isim₂, isimu₂, kul₂, qul₂, si₂₃, sumun₂, sumuna₂, sumunu₂, sun₂, šun₃, suna₂",o0000224
http://www.wikidata.org/entity/Q87556993,"CUNEIFORM NUMERIC SIGN NINE VARIANT FORM ILIMMU4, U+12448",𒐝,9(geš₂),o0000082
http://www.wikidata.org/entity/Q87556997,"CUNEIFORM NUMERIC SIGN TWO ASH TENU, U+1244A",𒐖,2(geš₂),o0000010
http://www.wikidata.org/entity/Q87557002,"CUNEIFORM NUMERIC SIGN FOUR ASH TENU, U+1244C",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000035
http://www.wikidata.org/entity/Q87555950,"CUNEIFORM SIGN LAGAB TIMES ME PLUS EN, U+121D9",𒇙,"bara₆, men₄, para₆",o0001784
http://www.wikidata.org/entity/Q87557000,"CUNEIFORM NUMERIC SIGN THREE ASH TENU, U+1244B",𒐠,"3(gešu), 3(gešʾu)",o0000021
http://www.wikidata.org/entity/Q87555316,"CUNEIFORM SIGN EZEN TIMES A, U+120A2",𒂢,"asil₃, asila₃, asilal₃, asillal₃, murgišur, numgišur, sil₆, silal",o0001102
http://www.wikidata.org/entity/Q87557010,"CUNEIFORM NUMERIC SIGN TWO BAN2, U+12450",𒐖,2(geš₂),o0000011
http://www.wikidata.org/entity/Q87555958,"CUNEIFORM SIGN LAGAB TIMES SHITA PLUS GISH PLUS ERIN2, U+121DD",𒇝,,o0001794
http://www.wikidata.org/entity/Q87557012,"CUNEIFORM NUMERIC SIGN THREE BAN2, U+12451",𒐠,"3(gešu), 3(gešʾu)",o0000024
http://www.wikidata.org/entity/Q87555329,"CUNEIFORM SIGN EZEN TIMES DUN3 GUNU GUNU, U+120A8",𒂨,"dugin₂, dugina₂, mir₅",o0001105
http://www.wikidata.org/entity/Q87557016,"CUNEIFORM NUMERIC SIGN FOUR BAN2, U+12452",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000037
http://www.wikidata.org/entity/Q87557017,"CUNEIFORM NUMERIC SIGN FOUR BAN2 VARIANT FORM, U+12453",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000038
http://www.wikidata.org/entity/Q87557023,"CUNEIFORM NUMERIC SIGN NIGIDAMIN, U+12456",𒑖,"2(barig), 2(bariga), nigidamin, nigidamin₃, nimin₃",o0000481
http://www.wikidata.org/entity/Q87557025,"CUNEIFORM NUMERIC SIGN NIGIDAESH, U+12457",𒑗,"3(barig), 3(bariga), nieš, nigidaeš",o0000480
http://www.wikidata.org/entity/Q87555162,"CUNEIFORM SIGN BUR, U+12053",𒁓,"pur, bur, buru, puru",o0000129
http://www.wikidata.org/entity/Q87557029,"U+12459, CUNEIFORM NUMERIC SIGN TWO ESHE3",𒐖,2(geš₂),o0000015
http://www.wikidata.org/entity/Q87555347,"CUNEIFORM SIGN EZEN TIMES LU, U+120B2",𒂲,lubun,o0001116
http://www.wikidata.org/entity/Q87555980,"CUNEIFORM SIGN LAGAB TIMES UD, U+121E9",𒇩,"umun₁₂, umuna₁₂",o0001836
http://www.wikidata.org/entity/Q87555354,"CUNEIFORM SIGN GA GUNU, U+120B6",𒂶,"gara₂, gar₂",o0000188
http://www.wikidata.org/entity/Q87555357,"CUNEIFORM SIGN GA2 TIMES A PLUS DA PLUS HA, U+120B8",𒂸,edakua,o0001246
http://www.wikidata.org/entity/Q87557044,"CUNEIFORM NUMERIC SIGN FIVE SIXTHS DISH, U+1245C",𒑜,"5/6(diš), kingusila, kingusili, qimku",o0000283
http://www.wikidata.org/entity/Q87555367,"CUNEIFORM SIGN GA2 TIMES ASH2 PLUS GAL, U+120BE",𒂾,gazigal,o0001251
http://www.wikidata.org/entity/Q87555365,"CUNEIFORM SIGN GA2 TIMES ASH, U+120BD",𒂽,"iku₂, gaiku, ŋaiku",o0001287
http://www.wikidata.org/entity/Q87555370,"CUNEIFORM SIGN GA2 TIMES BAD, U+120BF",𒂿,"tilhar, sabad₂, eṭutu, etutumₓ, sad₃",o0001288
http://www.wikidata.org/entity/Q87555371,"CUNEIFORM SIGN GA2 TIMES BAR PLUS RA, U+120C0",𒃀,eburra,o0001252
http://www.wikidata.org/entity/Q87555382,"CUNEIFORM SIGN GA2 TIMES DIM TIMES SHE, U+120C5",𒃅,munu₃,o0001294
http://www.wikidata.org/entity/Q87556032,"CUNEIFORM SIGN LU2 TIMES HI TIMES BAD, U+12203",𒈃,kama₅,o0001975
http://www.wikidata.org/entity/Q87555477,"CUNEIFORM SIGN GAN2, U+120F7",𒃷,"iku, ašag, gan₂, gana₂, al₃, alalₓ, aša₅, eqlu, ga₃, išhuru₃, išhurum₃, kalaₓ, kan₂, kana₂, ŋa₃, ul₈, ululₓ",o0000199
http://www.wikidata.org/entity/Q87556041,"CUNEIFORM SIGN LU2 TIMES KI, U+12208",𒈈,"dubal₆, gurud₂",o0001979
http://www.wikidata.org/entity/Q87556046,"CUNEIFORM SIGN LU2 TIMES LAGAB, U+1220A",𒈊,"ešlug, tešlug, /tešlug/, dinig₃, har₃, hara₃",o0001980
http://www.wikidata.org/entity/Q87555412,"CUNEIFORM SIGN GA2 TIMES HI PLUS LI, U+120D4",𒃔,"ehili, gahili, ŋahili",o0001265
http://www.wikidata.org/entity/Q87556056,"CUNEIFORM SIGN LU2 TIMES TUG2, U+12210",𒈐,"ašlag₇, azalag₇, azlag₇, dubal₇",o0001985
http://www.wikidata.org/entity/Q87557118,"CUNEIFORM SIGN DUG TIMES ANSHE, U+1248D, CUNEIFORM SIGN DUG TIMES ANSHE (𒂁 × 𒀲)",𒒍,,o0001009
http://www.wikidata.org/entity/Q87557130,"CUNEIFORM SIGN DUG TIMES GIR2 GUNU, U+12495",𒒕,,o0001016
http://www.wikidata.org/entity/Q87557131,"CUNEIFORM SIGN DUG TIMES GISH, U+12496",𒒖,,o0001018
http://www.wikidata.org/entity/Q87556083,"CUNEIFORM SIGN LUM, U+1221D",𒈝,"huz, hus, guz, hum, lum, humu, luma, eger₅, egir₅, eŋir₅, gamₓ, gu₁₅, gud₆, gum₂, gumu, gun₅, hu₅, kunₓ, kuŋₓ, kus₂, kuṣ₂, lamₓ, lu₄, lumu, nim₄, nu₄, num₂, qum₃",o0000438
http://www.wikidata.org/entity/Q87555450,"CUNEIFORM SIGN GA2 TIMES TAK4, U+120E9",𒃩,"dan₃, tan₃",o0001325
http://www.wikidata.org/entity/Q87556081,"CUNEIFORM SIGN LUL, U+1221C",𒈜,"pih, lulu, lib, leb, lub, lep, buh, nar, lup, lul, nari, lip, pah, puh, šatam, bah₃, dugaₓ, dunga₂, ilumer₃, ka₅, kušum₂, kusun, lab₂, libi, lu₅, lugₓ, nagar₃, pan₂, sar₇, šaṭam, šattam, še₁₁, se₃₀, sulug, sulun, tumga, zalag₃, zulug",o0000437
http://www.wikidata.org/entity/Q87556090,"CUNEIFORM SIGN MA TIMES TAK4, U+12221",𒈡,širₓ,o0001989
http://www.wikidata.org/entity/Q87556098,"CUNEIFORM SIGN MAR, U+12225",𒈥,"mar, mara, gar₇, ŋar₇, war₂",o0000448
http://www.wikidata.org/entity/Q87555470,"CUNEIFORM SIGN GAL GAD OVER GAD GAR OVER GAR, U+120F3",𒃳,"kindagal, kindaŋal",o0001201
http://www.wikidata.org/entity/Q87557155,"CUNEIFORM SIGN DUG TIMES MI, U+124A4",𒒤,,o0001029
http://www.wikidata.org/entity/Q87555472,"CUNEIFORM SIGN GALAM, U+120F4, CUNEIFORM SIGN SUKUD",𒃴,"ubi, galam, gud₅, sukud",o0000195
http://www.wikidata.org/entity/Q87555473,"CUNEIFORM SIGN GAM, U+120F5",𒃵,"gam, gurum, ar₅, gan₇, girum, gum₄, gur₂, guru₂, qam, qur₃",o0000196
http://www.wikidata.org/entity/Q87555573,"CUNEIFORM SIGN GUR, U+12125",𒄥,"tari, guru, qur, gur, taru, gura, quru, kur₃",o0000226
http://www.wikidata.org/entity/Q87555489,"CUNEIFORM SIGN GASHAN, U+120FD",𒃽,"ugunu₂, gašan, ugun₂",o0000205
http://www.wikidata.org/entity/Q87556129,"CUNEIFORM SIGN MUSH TIMES ZA, U+12235",𒈵,,o0002035
http://www.wikidata.org/entity/Q87555501,"CUNEIFORM SIGN GI CROSSING GI, U+12103",𒄃,"gilim, ge₁₆, gi₁₆, esir₄, gig₃, gilibₓ, gillim, kil₂, kilim₂, qil₂, qili₂, unu₁₀, gili, gil, gib, gel",o0001335
http://www.wikidata.org/entity/Q87555510,"CUNEIFORM SIGN GIDIM, U+12107",𒄇,"gidim, gedim, kitim",o0000211
http://www.wikidata.org/entity/Q87555512,"CUNEIFORM SIGN GIR2, U+12108",𒄈,"ger₂, gir₂, giri₂, mer₃, meri₃, ŋir₂, ŋiri₂, patru, ukur",o0000213
http://www.wikidata.org/entity/Q87555518,"CUNEIFORM SIGN GIR3 TIMES A PLUS IGI, U+1210B",𒄋,"alim, alima",o0001349
http://www.wikidata.org/entity/Q87557200,"CUNEIFORM SIGN GA2 TIMES EREN, U+124BA",𒒺,,o0001301
http://www.wikidata.org/entity/Q87557210,"CUNEIFORM SIGN GA2 TIMES LAM, U+124C0",𒓀,edakuaₓ,o0001313
http://www.wikidata.org/entity/Q87555524,"CUNEIFORM SIGN GIR3 TIMES LU PLUS IGI, U+1210E",𒄎,"lulim, lulima",o0001350
http://www.wikidata.org/entity/Q87555538,"CUNEIFORM SIGN GISH TIMES TAK4, U+12114",𒄔,"qišatₓ, šabuₓ",o0001407
http://www.wikidata.org/entity/Q87555551,"CUNEIFORM SIGN GU2 TIMES KAK TIMES IGI GUNU, U+1211A",𒄚,ugurₓ,o0001432
http://www.wikidata.org/entity/Q87557248,"CUNEIFORM SIGN KA TIMES UR, U+124D3",𒓓,,o0001664
http://www.wikidata.org/entity/Q87557261,"CUNEIFORM SIGN LAK-050, U+124D9",𒓙,,o0000390
http://www.wikidata.org/entity/Q87557270,"CUNEIFORM SIGN LAK-081 OVER LAK-081, U+124DE",𒓞,,o0001886
http://www.wikidata.org/entity/Q87556222,"CUNEIFORM SIGN NUN LAGAR TIMES USH, U+12268",𒉨,,o0002130
http://www.wikidata.org/entity/Q87555589,"Hi (cuneiform), CUNEIFORM SIGN HI, U+1212D",𒄭,"he, hi, dugu, dug₃, du₁₀, da₁₀, dab₃, de₈, di₂, dub₃, ha₄, i₁₁, kugu, ṭa₃, ta₈, ṭab₆, te₂, ṭe₂, ti₂, ṭi₂, ʾi₃",o0000237
http://www.wikidata.org/entity/Q87556229,"CUNEIFORM SIGN NUN CROSSING NUN LAGAR OVER LAGAR, U+1226C",𒉬,"akar, ega₂",o0002121
http://www.wikidata.org/entity/Q87555597,"CUNEIFORM SIGN HI TIMES BAD, U+12130",𒄰,"kama, kam, du₁₅, eriš₆, gam₂, gama₂, hud₃, ka₁₃, qam₂, tu₇, udul₂, utul₂",o0001453
http://www.wikidata.org/entity/Q87555602,"CUNEIFORM SIGN HI TIMES KIN, U+12133",𒄳,gukin₂,o0001456
http://www.wikidata.org/entity/Q87555601,"CUNEIFORM SIGN HI TIMES GAD, U+12132",𒄲,"šargad, sargad, šargadu",o0001455
http://www.wikidata.org/entity/Q87555003,"CUNEIFORM SIGN A TIMES HA, U+12004",𒀄,"sah₇, saha₇, zah₃, zaha₃",o0000848
http://www.wikidata.org/entity/Q87557295,"CUNEIFORM SIGN LAK-266, U+124E9",𒓩,,o0000343
http://www.wikidata.org/entity/Q87555599,"CUNEIFORM SIGN HI TIMES DISH, U+12131",𒄱,"umma₂, as₆, aš₈, šardiš, šargeš, šarŋeš, utulₓ",o0001454
http://www.wikidata.org/entity/Q87556252,"CUNEIFORM SIGN NUNUZ AB2 TIMES U2, U+12277",𒉷,harubₓ,o0002155
http://www.wikidata.org/entity/Q87555626,"CUNEIFORM SIGN HUL2, U+1213E",𒄾,"bibra, ukuš₂, bibri, hul₂, hula₂, kuš₈",o0000241
http://www.wikidata.org/entity/Q87555604,"CUNEIFORM SIGN HI TIMES NUN, U+12134",𒄴,"uman, ah, aha, ih, eh, uhu, uh, aʾ₂, bi₉, duga₃, eʾ₂, girišₓ, guduₓ, iʾ₂, nu₁₃, numun₃, u₁₃, umun₃, upluₓ, uʾ₂",o0001462
http://www.wikidata.org/entity/Q87556261,"CUNEIFORM SIGN PAN, U+1227C",𒉼,"ban, bana, pana, pan, ba₁₀, tir₅",o0000499
http://www.wikidata.org/entity/Q87555632,"Ib, Ip, CUNEIFORM SIGN IB, U+12141",𒅁,"ip, ep, eb, ib, uraš, urta, arkabₓ, dar₂, dara₂, dari₂, daru₂, darum₂, diri₂, ibbi",o0000244
http://www.wikidata.org/entity/Q87555622,"CUNEIFORM SIGN HUB2 TIMES LISH, U+1213C",𒄼,,o0001476
http://www.wikidata.org/entity/Q87556272,"CUNEIFORM SIGN PI TIMES BI, U+12282",𒊂,,o0002248
http://www.wikidata.org/entity/Q87555640,"Ik (cuneiform), CUNEIFORM SIGN IG, U+12145, CUNEIFORM SIGN GAL2",𒅅,"ig, ik, eg, iq, iga, eq, ek, ŋal₂, /mal/, da₁₁, eŋ, ga₇, gagal, gal₂, gala₇, kagar, mal₃",o0000246
http://www.wikidata.org/entity/Q87555050,"CUNEIFORM SIGN AB2 TIMES TAK4, U+1201B",𒀛,"kirₓ, libišₓ, šem₆, ub₅, uba₅",o0000770
http://www.wikidata.org/entity/Q87556291,"CUNEIFORM SIGN PIRIG TIMES UD, U+1228C",𒊌,"ug, uk, uq, pirig₃, piriŋ₃, u₂₁, udₓ, uku₄",o0002244
http://www.wikidata.org/entity/Q87555663,"CUNEIFORM SIGN IM CROSSING IM, U+12150",𒅐,"zigara, aŋar₅, mermer₃, agar₅, angar, dalhamun₆, merimer₃, merimeri₃, mermeri₃, nimgigre, rad₂, zigkaru, zikara, zikaru",o0001529
http://www.wikidata.org/entity/Q87556298,"CUNEIFORM SIGN RAB, U+12290",𒊐,"rap, raba, rab",o0000511
http://www.wikidata.org/entity/Q87555066,"CUNEIFORM SIGN AL TIMES DIM2, U+12022",𒀢,lidim,o0000783
http://www.wikidata.org/entity/Q87556306,"CUNEIFORM SIGN SAG NUTILLU, U+12294, CUNEIFORM SIGN SAG NUTILLU (𒊕@n)",𒊔,"kiši₄, keš₄, keše₄, kiše₄",o0000520
http://www.wikidata.org/entity/Q87557359,"CUNEIFORM SIGN LAK-617 TIMES UD, U+1250A",𒔊,gamurₓ,o0001872
http://www.wikidata.org/entity/Q87555658,"CUNEIFORM SIGN IM, U+1214E",𒅎,"im, em, tumu, muru₃, karkar, adad, anegi, enegi, ennigi, ilumer, iškur, karkara, mer₂, mur₃, šar₅, šeg₇, šeŋ₇, tu₁₅, tum₉",o0000254
http://www.wikidata.org/entity/Q87556311,"CUNEIFORM SIGN SAG TIMES DU, U+12297",𒊗,"sagdu, saŋdu",o0002274
http://www.wikidata.org/entity/Q87555083,"CUNEIFORM SIGN AMAR, U+1202B, Ṣur (cuneiform), CUNEIFORM SIGN ZUR",𒀫,"amar, zur, mar₂, mara₂, marad, ṣar₂, ṣur, ṣuru",o0000097
http://www.wikidata.org/entity/Q87555669,"CUNEIFORM SIGN IMIN, U+12153",𒅓,"imin, imina, umun₇, umunaₓ",o0000255
http://www.wikidata.org/entity/Q87556327,"CUNEIFORM SIGN SAG TIMES SHID, U+122A0",𒊠,dilib₃,o0002293
http://www.wikidata.org/entity/Q87556331,"CUNEIFORM SIGN SAG TIMES U2, U+122A2",𒊢,"usag, usug₃, zug₃",o0002292
http://www.wikidata.org/entity/Q87555697,"CUNEIFORM SIGN KA TIMES GAL, U+12163",𒅣,agal,o0001624
http://www.wikidata.org/entity/Q87557388,"CUNEIFORM SIGN LAK-724, U+12517",𒔗,,o0000411
http://www.wikidata.org/entity/Q87557394,"CUNEIFORM SIGN LU2 TIMES DISH, U+1251A",𒔚,,o0001968
http://www.wikidata.org/entity/Q87555641,"Ši, CUNEIFORM SIGN IGI, U+12146",𒅆,"lima, lim, igu, badi, lem, igi, ši, bad₅, bat₅, damu₂, ge₈, gi₈, igaₓ, ina₂, ini₂, inu₂, lam₅, le₃, li₃, lib₄, limi, lum₂, pa₁₀, pad₄, pan₃, še₂₀, si₁₇",o0000247
http://www.wikidata.org/entity/Q87555716,"CUNEIFORM SIGN KA TIMES GUR7, U+1216C",𒅬,"kugre, kugur",o0001634
http://www.wikidata.org/entity/Q87556358,"CUNEIFORM SIGN SHA3 TIMES A, U+122AF",𒊯,"isla, bir₇, ber₇, iškila, iškili, išla, isli, išli, kiri₄, kišli, peš₄, piš₄, sur₄",o0002695
http://www.wikidata.org/entity/Q87555122,"CUNEIFORM SIGN ASH2, U+1203E",𒀾,"aš₂, baneš, aś, as₂, aṣ₂, asa₂, aša₂, az₂, baeš, daš₃, deššu, taš₃, ud₂, udeššu, ut₂, utu₅",o0000110
http://www.wikidata.org/entity/Q87555704,"CUNEIFORM SIGN KA TIMES GI, U+12167, CUNEIFORM SIGN KA TIMES GI (𒅗 × 𒄀)",𒅧,,o0001631
http://www.wikidata.org/entity/Q87555722,"CUNEIFORM SIGN KA TIMES KAK, U+1216F",𒅯,kir₁₄,o0001639
http://www.wikidata.org/entity/Q87555741,"CUNEIFORM SIGN KA TIMES ME PLUS TE, U+12177",𒅷,imminte,o0001603
http://www.wikidata.org/entity/Q87555734,"CUNEIFORM SIGN KA TIMES ME, U+12174, CUNEIFORM SIGN EME",𒅴,"eme, uli, em₄",o0001648
http://www.wikidata.org/entity/Q87556384,"CUNEIFORM SIGN SHE OVER SHE TAB OVER TAB GAR OVER GAR, U+122BD",𒊽,"garadin₃, karadin₃",o0002708
http://www.wikidata.org/entity/Q87555747,"CUNEIFORM SIGN KA TIMES NE, U+1217A",𒅺,"murga, murgu₃, urgu₂",o0001650
http://www.wikidata.org/entity/Q87555161,"CUNEIFORM SIGN BULUG OVER BULUG, U+12052",𒁒,"mebulug₂, menbulug₂, minbulug₂, šembulug, šimbulug",o0000937
http://www.wikidata.org/entity/Q87555170,"CUNEIFORM SIGN DA, U+12055",𒁕,"da, aₓ, du₂₀, idi₃, le₁₀, li₁₀, qab₃, ṭa, ta₂",o0000132
http://www.wikidata.org/entity/Q87555752,"CUNEIFORM SIGN KA TIMES PI, U+1217C",𒅼,"terₓ, uš₁₄",o0001653
http://www.wikidata.org/entity/Q87555171,"CUNEIFORM SIGN DAG, U+12056",𒁖,"dag, dak, daq, barag₂, bar₃, bara₃, da₈, ku₁₂, lu₁₀, par₃, para₃, tag₂, ṭak, tak₂, taq₂",o0000133
http://www.wikidata.org/entity/Q87557462,"CUNEIFORM SIGN TAK4 PLUS SAG, U+12539",𒔹,,o0002285
http://www.wikidata.org/entity/Q87557460,"CUNEIFORM SIGN SI TIMES TAK4, U+12538",𒔸,,o0002365
http://www.wikidata.org/entity/Q87557466,"CUNEIFORM SIGN TUM TIMES THREE DISH, U+1253B",𒔻,,o0002428
http://www.wikidata.org/entity/Q87555766,"CUNEIFORM SIGN KA TIMES SUHUR, U+12185",𒆅,,o0001658
http://www.wikidata.org/entity/Q87555181,"CUNEIFORM SIGN DAG KISIM5 TIMES BI, U+1205A",𒁚,"hara₄, haru₄",o0000952
http://www.wikidata.org/entity/Q87557478,"CUNEIFORM SIGN ZA7, U+12541",𒕁,,o0000607
http://www.wikidata.org/entity/Q87555792,"CUNEIFORM SIGN KAD4, U+12192",𒆒,"peš₅, unu₉, kam₃, gešhur, geškad, gišhur, giškad, had₄, kad₄, kara₄, karₓ, kat₄, kid₅, kim₂, piš₅, qat₅, šed₅",o0000267
http://www.wikidata.org/entity/Q87555188,"CUNEIFORM SIGN DAG KISIM5 TIMES GIR2, U+1205E",𒁞,"kirim, keš₈, kiši₈, kisim₄, kisiₓ",o0000954
http://www.wikidata.org/entity/Q87556435,"CUNEIFORM SIGN SHUBUR, U+122DA",𒋚,"sih, saha, subir, subur, šah, sah₂, šaha, šeh, ṣeh, ših, subar, šubar, šubur, šubura, šuh₂, zeh₂, zih₂",o0002848
http://www.wikidata.org/entity/Q87556443,"CUNEIFORM SIGN SIG4, U+122DE",𒋞,"murgu, kulla, bar₅, eger₆, egir₆, gar₈, gara₈, kulluₓ, ŋar₈, ŋurgu, še₂₇, šeb₄, šed₁₆, šeg₁₂, seg₄, sig₄",o0000528
http://www.wikidata.org/entity/Q87555210,"CUNEIFORM SIGN DAG KISIM5 TIMES NE, U+12068",𒁨,"ge₂₈, šurin₄, šurun₄",o0000963
http://www.wikidata.org/entity/Q16851276,"Ka, cuneiform sign KA, U+12157, CUNEIFORM SIGN KA",𒅗,"ka, zuh, inim, kag₂, zu₂, e₇, kiri₃, dug₄, gu₃, kir₄, pi₄, /eneŋ/, agu₂, da₁₂, dag₅, du₁₁, duga₄, en₄, enem, enim, ga₁₄, gir₁₇, giri₁₇, gur₁₈, i₅, iš₅, kak₂, kaₓ, pe₄, pu₅, qa₃, qirₓ, še₂₈, šed₁₇, šeg₁₃, su₁₁, sumurₓ, sumuₓ, ugu₆, uzugₓ, zib₄, zug₂",o0000260
http://www.wikidata.org/entity/Q87555208,"CUNEIFORM SIGN DAG KISIM5 TIMES LUM, U+12067",𒁧,hulum,o0000961
http://www.wikidata.org/entity/Q87555797,"CUNEIFORM SIGN KAK, U+12195",𒆕,"gag, kak, kaq, gak, du₃, ban₄, da₃, henbur, ka₁₅, kal₃, ki₇, qa₆, qaq, qi₆, re₁₂, ri₁₂, ru₂, tu₂₀, zarₓ",o0000269
http://www.wikidata.org/entity/Q87555817,"CUNEIFORM SIGN KESH2, U+1219F",𒆟,"her, hir, gir₁₁, giri₁₁, girid, keš₂, kešda, keše₂, keši₂, kiri₇, kirid, kiris, kirit, kiš₂, kiši₂",o0000278
http://www.wikidata.org/entity/Q87555220,"CUNEIFORM SIGN DAG KISIM5 TIMES USH, U+1206D",𒁭,"utuwa, udul₆, utua, utul₆",o0000967
http://www.wikidata.org/entity/Q87555221,"CUNEIFORM SIGN DAM, U+1206E",𒁮,"dama, dam, da₄, dum₃, lam₃, ta₄, ṭa₄, ṭam, tam₂, tum₁₀",o0000134
http://www.wikidata.org/entity/Q87555225,"CUNEIFORM SIGN DARA3, U+12070",𒁰,"tarah, durah, dar₃, dara₃, tar₃, ṭar₃, tara₃",o0000136
http://www.wikidata.org/entity/Q87556465,"CUNEIFORM SIGN SUMASH, U+122E8",𒋨,"sumaš, ušbar₄, ušbur₄",o0000537
